"","seqnames","start","end","width","strand","Conc","Conc_KO","Conc_WT","Fold","p.value","FDR"
"19105","chr9",124872762,124873162,401,"*",7.64867136223736,2.77999857915646,8.62376725105427,-4.05356996749294,9.06119604879041e-05,0.00540146434373488
"17922","chr8",74129761,74130161,401,"*",5.60988822177872,0,6.59526997146981,-4.25896707774191,9.19377882018567e-05,0.00546389061277216
"12463","chr3",141609104,141609504,401,"*",5.63390182495707,0,6.61952608730654,-4.26380015932543,9.22271549816109e-05,0.00546452859063249
"2144","chr10",23451610,23452010,401,"*",5.7628867532568,0.392770847107295,6.74533917971215,-4.19277538156796,9.29504416891032e-05,0.00547432911516527
"10408","chr2",226767051,226767451,401,"*",4.46061886107839,0,5.46061886107839,-4.46796296034578,9.29508257877848e-05,0.00547432911516527
"6333","chr15",62119412,62119812,401,"*",4.31211112834675,0,5.31211112834675,-4.44926223010844,9.40367466845417e-05,0.00552170262268632
"9963","chr2",160565503,160565903,401,"*",5.33930454909927,0,6.32459934454385,-4.22662005683868,9.44888858955673e-05,0.0055316896423399
"13735","chr4",144316869,144317269,401,"*",4.54424599370621,0,5.54424599370621,-4.46685026503574,9.59948260148051e-05,0.00558979730940088
"547","chr1",66702547,66702947,401,"*",7.12543049989359,2.81440183222763,8.08862406573962,-3.84520029829737,9.60514834421833e-05,0.00558979730940088
"7217","chr17",560466,560866,401,"*",4.98214704483864,0,5.9758867412805,-4.40564081784801,9.64147066815205e-05,0.00559433499242006
"19615","chrX",154661247,154661647,401,"*",4.52967581888545,0,5.52967581888545,-4.46342575889128,9.67267458908936e-05,0.00559588477997701
"2692","chr10",92101344,92101744,401,"*",5.92531341214349,1.38912782714919,6.89388382674116,-3.92670045199913,9.92862099722488e-05,0.00571122773303227
"19481","chrX",81205543,81205943,401,"*",7.38456535394625,1.3927708471073,8.37318524499324,-4.31540167872772,9.93106139182127e-05,0.00571122773303227
"5433","chr13",109172113,109172513,401,"*",5.73955260754157,0,6.72619671772972,-4.27017519617783,9.95941201660737e-05,0.00571122773303227
"7676","chr17",57698667,57699067,401,"*",5.17110278921627,0,6.15789959331231,-4.2714126967029,0.000101043182641436,0.00577092622949447
"10303","chr2",213619091,213619491,401,"*",5.63428084420153,0.392770847107295,6.61508626122487,-4.14255098645064,0.000101223670352136,0.00577092622949447
"12236","chr3",111693131,111693531,401,"*",5.28931587040656,0,6.27524926651088,-4.27224321583613,0.000101773233106268,0.00578543955849311
"18480","chr9",20426051,20426451,401,"*",6.13410567679974,1.3233356670423,7.10817248600397,-4.02089996798322,0.000103473821789386,0.0058501931979464
"5443","chr13",110372183,110372583,401,"*",4.38761757553436,0,5.38761757553436,-4.43081789185144,0.00010350892513193,0.0058501931979464
"6336","chr15",62727562,62727962,401,"*",6.39740938612979,2.24790410691766,7.35617971293513,-3.76853149622393,0.00010453956438147,0.00589146533519938
"4819","chr12",116303924,116304324,401,"*",4.30258488993544,0,5.30258488993544,-4.41723050626184,0.000105318367065308,0.00591834903978459
"10872","chr20",45453053,45453453,401,"*",4.3935596397346,0,5.3935596397346,-4.42557547286312,0.000105680188713826,0.00592171388873018
"5965","chr14",92133230,92133630,401,"*",5.87413527894752,0.130699981563368,6.86060730330043,-4.23452658550188,0.000106255228547343,0.00593697305490166
"5336","chr13",86710016,86710416,401,"*",4.48508248994076,0,5.48508248994076,-4.42948583320329,0.000107441179428997,0.00598109188867643
"17694","chr8",37822363,37822763,401,"*",4.38637375327751,0,5.38637375327751,-4.4191362095765,0.000107863480766879,0.00598109188867643
"2952","chr10",132421447,132421847,401,"*",6.63452506212281,0.923867875637904,7.62068471605525,-4.25098780948782,0.00010795974549212,0.00598109188867643
"16348","chr6",156459488,156459888,401,"*",4.49052997253682,0,5.49052997253682,-4.42769661316791,0.000108295698123062,0.00598280346926617
"12586","chr3",155987024,155987424,401,"*",5.480739636826,0.392770847107295,6.45937353615937,-4.08701546438218,0.000108823235562324,0.00599505981979857
"15090","chr5",181181920,181182320,401,"*",5.44167793910385,0.130699981563368,6.42339144899059,-4.12117031557692,0.000110089499545681,0.00604782987420137
"9020","chr2",33444988,33445388,401,"*",6.47745952583477,1.2001257691649,7.45873876505766,-4.1342483941921,0.000110539117497263,0.00604907684704813
"14253","chr5",60257807,60258207,401,"*",6.01073903623597,1.86991015321473,6.96925704997002,-3.76209200377388,0.000110729073429037,0.00604907684704813
"10026","chr2",172208738,172209138,401,"*",7.48029784052708,3.00401070413011,8.4475206317714,-3.88511833934848,0.000111743745039985,0.00608755091034496
"17673","chr8",33254830,33255230,401,"*",5.99148668819165,1.12049274185389,6.96662296019908,-4.02744986306246,0.000112660671614818,0.00612050163908534
"12955","chr4",1218805,1219205,401,"*",6.96194188468204,1.3927708471073,7.94666784361461,-4.19899827748389,0.000113583985589338,0.00615361636844776
"14537","chr5",106801522,106801922,401,"*",6.16735068610152,0.715662482284524,7.15077331649778,-4.15520796017468,0.000114835335769249,0.00619581116685794
"11980","chr3",56773227,56773627,401,"*",4.36994307365654,0,5.36994307365654,-4.39854077244744,0.00011540412321395,0.00619581116685794
"15498","chr6",35745506,35745906,401,"*",4.36994307365654,0,5.36994307365654,-4.39854077244744,0.00011540412321395,0.00619581116685794
"12848","chr3",189721072,189721472,401,"*",4.31723903670568,0,5.31723903670568,-4.39283803223294,0.000115626498422905,0.00619581116685794
"14506","chr5",97199814,97200214,401,"*",4.46045192749593,0,5.46045192749593,-4.40449454924465,0.000116356715804358,0.00621795070941435
"17013","chr7",87129772,87130172,401,"*",5.21202372586084,0,6.19273220078803,-4.11368843147038,0.000116886243163283,0.00622927445901714
"7321","chr17",9071009,9071409,401,"*",4.82046904563463,0,5.81206518434342,-4.32957659962234,0.00011867705412185,0.00630757286026482
"15","chr1",3319922,3320322,401,"*",4.26241710826217,0,5.26241710826217,-4.37429750089187,0.000121108735355227,0.00638454326112004
"16454","chr6",169137883,169138283,401,"*",6.23434288500545,0.938054903620972,7.21586804147954,-4.10679619159299,0.000121237429485388,0.00638454326112004
"8636","chr19",38020197,38020597,401,"*",4.29988075611907,0,5.29988075611907,-4.3771677958332,0.000121508133013051,0.00638454326112004
"9549","chr2",100192827,100193227,401,"*",6.55274873630922,1.78069389403623,7.52610364528609,-3.97534846663494,0.000121792173801258,0.00638454326112004
"4347","chr12",56029693,56030093,401,"*",4.31229602647193,0,5.31229602647193,-4.37769734453446,0.00012180244016215,0.00638454326112004
"574","chr1",75471708,75472108,401,"*",5.31922797041247,0,6.30132660830206,-4.1319981055966,0.000122078509224965,0.00638454326112004
"5082","chr13",41916547,41916947,401,"*",7.71486436284173,2.42063652531258,8.69636294870097,-4.11832661298187,0.000122637387939487,0.00639671396880113
"6546","chr15",82266636,82267036,401,"*",6.23746605074636,1.13069998156337,7.21637856058046,-4.05286733994085,0.000123781328167734,0.00643925572420585
"11362","chr22",34849268,34849668,401,"*",4.15597157777513,0,5.15597157777513,-4.34864414849452,0.000127543225620957,0.00660332841668181
"6089","chr15",31985725,31986125,401,"*",4.3060728136605,0,5.3060728136605,-4.36395527935696,0.000127608681925475,0.00660332841668181
"10363","chr2",218558017,218558417,401,"*",6.8409857209558,1.87425714206892,7.81773129090505,-4.01683468800025,0.000128658953164596,0.0066401562880633
"13280","chr4",66855941,66856341,401,"*",4.94388867067708,0,5.92200168241598,-4.03836674968906,0.000129118457794069,0.00664638108728943
"13564","chr4",107065180,107065580,401,"*",7.556887265328,3.04482861945308,8.5249217318123,-3.87040470103043,0.000131881092951155,0.00675927384790468
"19306","chrX",19906263,19906663,401,"*",6.26832678488498,0.977733347828451,7.24977840241643,-4.1020182193229,0.000132371137201995,0.00675927384790468
"9854","chr2",149250864,149251264,401,"*",5.60488575807228,0.392770847107295,6.58529337677828,-4.08244352880323,0.000132708210329738,0.00675927384790468
"12671","chr3",171850943,171851343,401,"*",7.91686216731513,1.97773334782845,8.90505721515902,-4.23727806399354,0.000132955779311134,0.00675927384790468
"3788","chr11",123706912,123707312,401,"*",4.36316231564719,0,5.36316231564719,-4.35738165344864,0.000133034861579197,0.00675927384790468
"7103","chr16",75009508,75009908,401,"*",4.33039003045401,0,5.33039003045401,-4.34937708957695,0.000135430021137677,0.00686318753114244
"3327","chr11",63543723,63544123,401,"*",4.92400165481149,0,5.90839792061579,-4.15695106694941,0.000136095658388625,0.0068791444647364
"12164","chr3",100144477,100144877,401,"*",4.72895126482394,0,5.71999531840736,-4.2799262775729,0.000136916933567631,0.00690286606973874
"13529","chr4",102298730,102299130,401,"*",6.8112021118095,2.68534391937964,7.76928108280035,-3.72401325395239,0.0001373647563344,0.00690768615700066
"19265","chrX",12874585,12874985,401,"*",4.83273630481603,0,5.81741842697862,-4.14502651838292,0.000137865596086664,0.00691514084514489
"15591","chr6",45132577,45132977,401,"*",7.1903583001163,2.14316064610174,8.16837508256465,-4.0295196472229,0.000139755096781655,0.00699203305633119
"16655","chr7",23373478,23373878,401,"*",5.97183167167607,1.52535138554296,6.93836222624323,-3.84811948076022,0.000143707513061018,0.00717148027010863
"10595","chr20",5659315,5659715,401,"*",6.63774390008215,2.32968054020263,7.60086076005343,-3.78442968829901,0.000144348362708516,0.00718517789197821
"7203","chr16",89373367,89373767,401,"*",4.80352988659766,0,5.79502647816841,-4.27256453662606,0.000146522876405601,0.00727495354953583
"12916","chr3",196096307,196096707,401,"*",7.52419172331733,3.0607178762024,8.49111873006967,-3.83698269257446,0.000148487392104317,0.00735387559078247
"1677","chr1",222865523,222865923,401,"*",4.50923020217463,0,5.49716072928541,-4.22456984535333,0.00014927251096811,0.00737413724208204
"8585","chr19",18289944,18290344,401,"*",6.18413991683657,2.01279519040544,7.14353847538833,-3.72665437861545,0.000150203710973554,0.00740149542616416
"7187","chr16",87375798,87376198,401,"*",5.27768677424824,0,6.25925911072497,-4.07907928625104,0.000150607798907064,0.0074028073989106
"18545","chr9",32606836,32607236,401,"*",4.23678211254671,0,5.23678211254671,-4.30785888096767,0.000151928247842625,0.00743124363580017
"14972","chr5",163342414,163342814,401,"*",4.23527324501057,0,5.23527324501057,-4.30766425643013,0.000151944151435645,0.00743124363580017
"105","chr1",16287708,16288108,401,"*",5.21521040202454,0,6.20039855526793,-4.16281872141733,0.000154353109334193,0.00751845315638015
"17629","chr8",28897704,28898104,401,"*",5.0388079057365,0.267678017659869,6.01214556740305,-3.91862044796921,0.000154494014991903,0.00751845315638015
"7820","chr17",68860872,68861272,401,"*",5.07112495449296,0,6.05102642634026,-4.03314848230818,0.000156463670626449,0.00759545917902457
"10648","chr20",12110794,12111194,401,"*",6.61242262898247,1.3927708471073,7.59293302722582,-4.04845862177893,0.000157994269216262,0.00765082372313414
"13523","chr4",101694130,101694530,401,"*",4.56877390335982,0,5.55876265254369,-4.21826468852295,0.000158998046222449,0.007666684210682
"16402","chr6",161925920,161926320,401,"*",4.61384799637756,0,5.6041457291006,-4.22451103519619,0.00015930956360795,0.007666684210682
"8546","chr19",14379271,14379671,401,"*",6.57592420417331,1.91696127199015,7.547084518265,-3.8827741931968,0.000159494552210802,0.007666684210682
"19595","chrX",135529718,135530118,401,"*",4.2170168273303,0,5.2170168273303,-4.28826918680322,0.000161634873442548,0.00775057001945051
"6391","chr15",67080959,67081359,401,"*",6.30881594746625,0.977733347828451,7.29078410906222,-4.06909668508659,0.000162700281125874,0.00776529470162606
"12039","chr3",66320419,66320819,401,"*",4.18188846039711,0,5.18188846039711,-4.28277469867726,0.000162904273067481,0.00776529470162606
"1476","chr1",202353261,202353661,401,"*",6.55055324991599,1.57739303851835,7.52740309333669,-3.98715761825645,0.000163225512221062,0.00776529470162606
"6556","chr15",84840819,84841219,401,"*",5.44712314859542,0,6.43074908903287,-4.09926416250185,0.00016386461896565,0.00776529470162606
"13615","chr4",119099228,119099628,401,"*",5.91652059598763,1.5270099141424,6.88168665246931,-3.80732177347803,0.000163922813537307,0.00776529470162606
"19488","chrX",85969322,85969722,401,"*",4.35813359104421,0,5.35813359104421,-4.29466890860477,0.000164796318577429,0.00776529470162606
"691","chr1",93800845,93801245,401,"*",4.24481130915008,0,5.24481130915008,-4.28513610998586,0.000164846616858561,0.00776529470162606
"18350","chr8",137702735,137703135,401,"*",4.40716066100164,0,5.40716066100164,-4.29782160034593,0.000165109519201411,0.00776529470162606
"17028","chr7",89986324,89986724,401,"*",5.13302937664291,0.120492741853893,6.11050741863757,-3.99922361980963,0.000169291244056666,0.00793074359704132
"3475","chr11",77353099,77353499,401,"*",5.17328493340431,0.447974160543226,6.14575396450301,-3.90764493537702,0.000169709658431383,0.00793074359704132
"8643","chr19",39093821,39094221,401,"*",5.9692750761402,0.45262807645073,6.95343158733853,-4.08631508494177,0.000169840521658034,0.00793074359704132
"16619","chr7",19107389,19107789,401,"*",6.04499777188191,1.68262158606518,7.00949426023896,-3.78868107038014,0.00017164893121173,0.0079961492611032
"14147","chr5",40563098,40563498,401,"*",4.34202092119293,0,5.34202092119293,-4.27866549375859,0.000173215846661285,0.00805002176474197
"524","chr1",63828296,63828696,401,"*",5.9478625780978,0.714698941994658,6.92855587919323,-4.03176102513645,0.00017453508148534,0.00809215607113591
"7493","chr17",34485956,34486356,401,"*",6.2691327378013,2.50422964964951,7.21506878351621,-3.53977881902974,0.000177327517130049,0.00820223411781727
"18634","chr9",70964337,70964737,401,"*",4.89077051369868,0,5.86932056241787,-3.97365097245461,0.00017823307183717,0.00822472236440134
"919","chr1",144550361,144550761,401,"*",6.52852316760639,2.29706966404489,7.48960115496963,-3.72205966402737,0.000180344297352994,0.00828910174472896
"8056","chr18",10285257,10285657,401,"*",6.12238666942604,2.06746000516199,7.07832045627932,-3.66559030038732,0.000180473508311201,0.00828910174472896
"5272","chr13",75285349,75285749,401,"*",6.87489610342077,2.08385344886223,7.84860259430807,-3.91085215394556,0.000182241113461709,0.00835073064768933
"17012","chr7",86785615,86786015,401,"*",6.7982610891929,1.3927708471073,7.78114107541709,-4.05982187249795,0.000183252833082084,0.00837751646248446
"17206","chr7",121156080,121156480,401,"*",4.58344393096933,0,5.57353431226825,-4.181621432318,0.000184963137565039,0.00843603966029196
"18005","chr8",93901360,93901760,401,"*",4.62611205471192,0,5.61498547636405,-4.186402736607,0.000185599512721814,0.00844542376682185
"3897","chr12",5140229,5140629,401,"*",4.23110927841762,0,5.23110927841762,-4.24803019387197,0.000186449753980637,0.00846447355339872
"8988","chr2",28873048,28873448,401,"*",4.7807991413209,0,5.77216028916611,-4.20405243511624,0.000187268686977064,0.00848201729559857
"13291","chr4",68576366,68576766,401,"*",5.00884120889114,0,5.99405822623886,-4.09746095917418,0.000188766071017096,0.00853013867462509
"15763","chr6",88590167,88590567,401,"*",5.6078749778471,0,6.59323620998705,-4.09649352753467,0.000190992466876975,0.00861090634572697
"18871","chr9",98829792,98830192,401,"*",5.21907758646997,0,6.19988078326627,-4.01395833015714,0.000192545672566876,0.00866102231738892
"11053","chr21",25647623,25648023,401,"*",7.04309653972354,2.91062660846108,8.00136999031318,-3.67791703982967,0.000194753389089782,0.00874028253278901
"13152","chr4",37989732,37990132,401,"*",5.69624540945095,1.5270099141424,6.65558371993539,-3.70306794916529,0.000195233877342101,0.00874184201468787
"16801","chr7",40782259,40782659,401,"*",5.98003620620802,0.977733347828451,6.95735265339518,-3.9496121267722,0.000197175077039098,0.00880865059428428
"17995","chr8",92426428,92426828,401,"*",7.5845052685081,3.08328993894093,8.55229586434543,-3.80590044211283,0.000197878943865864,0.00882000419794847
"9176","chr2",45232776,45233176,401,"*",4.47394516627883,0,5.46325123800961,-4.14608078579119,0.000199658133353033,0.00887912769006731
"19004","chr9",112900536,112900936,401,"*",7.04457058630608,2.4846232377342,8.01365995899733,-3.82312849560354,0.00020072797828404,0.00890650929888369
"10249","chr2",203914524,203914924,401,"*",6.96163560687283,2.746174819768,7.92227375894518,-3.69445735204922,0.000211976727706845,0.00938439635166284
"17092","chr7",102288563,102288963,401,"*",5.68514369990246,1.26767801765987,6.65098621076603,-3.75517095026609,0.000213983512374792,0.00944883301116447
"14918","chr5",156974242,156974642,401,"*",5.75005734354805,1.45205002950321,6.712912868455,-3.71570910880664,0.000214395813275963,0.00944883301116447
"13489","chr4",92764138,92764538,401,"*",5.17780603942747,0.385475584729842,6.15153620524322,-3.87911773822262,0.000215109030814782,0.00945900966892265
"11379","chr22",36402175,36402575,401,"*",5.30722848647758,0,6.28917667120631,-4.00771348733068,0.000216795055572747,0.00951182243823872
"11922","chr3",51724023,51724423,401,"*",4.06065382510911,0,5.06065382510911,-4.1883785910156,0.000217427145555914,0.00951826155947006
"17057","chr7",93427133,93427533,401,"*",5.2369796505632,0.50898930647632,6.20950025813721,-3.83792276820204,0.000218821452330179,0.00955796508485407
"18459","chr9",16656746,16657146,401,"*",4.98760733065119,0,5.97260401633638,-4.05742045232528,0.000220041652174802,0.00958990418322713
"300","chr1",34145394,34145794,401,"*",5.28232258587183,0.615507463854545,6.25364100644729,-3.82758513522204,0.000221487905650622,0.00963153171977827
"9481","chr2",88181650,88182050,401,"*",4.58076801765931,0,5.57083993807603,-4.13291656607794,0.000222224770518188,0.0096421951314219
"8175","chr18",36837759,36838159,401,"*",7.80326055928185,3.56724493706313,8.76446309947833,-3.69624305947797,0.000223031032748571,0.00965581592552975
"10427","chr2",229660394,229660794,401,"*",6.29584562046719,1.8659840459877,7.26198381790947,-3.76134022585462,0.000224602517508214,0.00970243298099359
"6189","chr15",44308365,44308765,401,"*",6.77375385738649,1.56269584854961,7.75414701966416,-3.97205710623285,0.000225313775532586,0.00971176651812106
"6654","chr15",99124049,99124449,401,"*",4.04988134351115,0,5.04988134351115,-4.16988926986576,0.000230865713853383,0.009925525853555
"8504","chr19",10197725,10198125,401,"*",6.08700548282257,1.80203797856688,7.04951933577676,-3.71176621504129,0.000231285198606702,0.009925525853555
"18456","chr9",15263777,15264177,401,"*",4.10937538064613,0,5.10937538064613,-4.17118370848491,0.000233838863098285,0.00998116959830049
"13673","chr4",131426361,131426761,401,"*",6.50387086233902,0,7.50387086233902,-4.16803237096574,0.000233849615933513,0.00998116959830049
"10260","chr2",206442464,206442864,401,"*",6.26747265121048,1.30062498300568,7.24422015620261,-3.89437075201618,0.000234108607751286,0.00998116959830049
"13754","chr4",147501829,147502229,401,"*",4.44487986690174,0,5.43396748306992,-4.09848245705794,0.000236075899931671,0.0100432116040346
"19246","chrX",9003077,9003477,401,"*",6.57582597798125,1.99037147805835,7.54546279518314,-3.79966397117284,0.000237288328244501,0.0100729408950891
"17924","chr8",74444087,74444487,401,"*",4.16168432978399,0,5.16168432978399,-4.16839795701485,0.000239311959539245,0.0101369031327941
"17878","chr8",63354654,63355054,401,"*",5.7096039972054,0.714698941994658,6.68680290332089,-3.90593736086856,0.000242873369246932,0.010261382701315
"8372","chr18",74484890,74485290,401,"*",5.98892043636195,1.19873447189334,6.96261116592672,-3.84236259739174,0.000243537189216335,0.010261382701315
"11202","chr21",40783292,40783692,401,"*",4.1533061671907,0,5.1533061671907,-4.16189397460026,0.000244049745710688,0.010261382701315
"7828","chr17",69207161,69207561,401,"*",5.74852683953999,1.33157982247262,6.71435692158675,-3.73738669631324,0.000244343550964415,0.010261382701315
"8112","chr18",23358772,23359172,401,"*",6.20121070669206,1.5270099141424,7.1726770412298,-3.82561899576481,0.000245276995167949,0.0102785735667389
"19392","chrX",44729816,44730216,401,"*",4.04765739690541,0,5.04765739690541,-4.14762143698795,0.000248884504115543,0.010365882822527
"4504","chr12",78394403,78394803,401,"*",5.0552673074026,0,6.03374494556751,-3.92158656106811,0.000248917518711798,0.010365882822527
"13296","chr4",70658112,70658512,401,"*",5.34168202881454,0.93722905134968,6.30721132828118,-3.73111340073364,0.000248946094707843,0.010365882822527
"9629","chr2",111767113,111767513,401,"*",4.26309172045423,0,5.26309172045423,-4.16179679053104,0.000250432349014725,0.010396805922004
"17073","chr7",99118677,99119077,401,"*",6.71438407882757,2.55945806316427,7.67331125214117,-3.64798420625267,0.000250748990470523,0.010396805922004
"15778","chr6",89735951,89736351,401,"*",4.67527402611697,0,5.66597749012,-4.11023395401111,0.000251895020317288,0.0104222893216512
"6413","chr15",69029323,69029723,401,"*",4.2487489432881,0,5.2487489432881,-4.15787411189729,0.000252872465786981,0.01044070484003
"1935","chr10",3034646,3035046,401,"*",5.94700245167666,1.56323122815617,6.91202795587432,-3.71565419480246,0.000253439329863892,0.0104421263388459
"15690","chr6",70449640,70450040,401,"*",5.18687233105707,0.552421405886112,6.1575334013424,-3.81712548670693,0.000254347196821407,0.0104575623145942
"16259","chr6",148649075,148649475,401,"*",6.26111550010524,1.2001257691649,7.23934302567782,-3.90803723884442,0.0002589860171934,0.0106165561838366
"2414","chr10",62639109,62639509,401,"*",5.87364130643199,1.58749178659063,6.83618626160214,-3.68980401871674,0.000259439442933996,0.0106165561838366
"7387","chr17",20363813,20364213,401,"*",4.03352796598906,0,5.03352796598906,-4.13368896840009,0.000259838209679869,0.0106165561838366
"9905","chr2",154914541,154914941,401,"*",4.44003484854774,0,5.4273697754933,-4.0693592426694,0.000262648628923801,0.0107028223108269
"5583","chr14",42322927,42323327,401,"*",7.66209001604467,3.565307621501,8.61930276719835,-3.61938067867515,0.000263041013349917,0.0107028223108269
"19426","chrX",53347961,53348361,401,"*",5.98498470373613,1.33157982247262,6.95603257278661,-3.79572452646677,0.000263841674678153,0.0107131737552545
"18639","chr9",71763989,71764389,401,"*",5.50672948686232,1.32142549321083,6.46652450227058,-3.6617684103708,0.000265552866915816,0.0107479180556596
"18729","chr9",84482904,84483304,401,"*",4.22990588367313,0,5.22990588367313,-4.14131417229497,0.0002657934049049,0.0107479180556596
"2153","chr10",26372837,26373237,401,"*",6.87440805328649,2.63634955631823,7.83566623607561,-3.66443382279516,0.000267694811912909,0.0108025322041892
"7170","chr16",85016709,85017109,401,"*",5.02912792623604,0,6.00720905440041,-3.89314411445665,0.000276548676884275,0.011132932524468
"780","chr1",109294472,109294872,401,"*",7.0250196869756,2.33189404547496,7.99686152622521,-3.79636817735327,0.000277017696917212,0.011132932524468
"11130","chr21",34150339,34150739,401,"*",6.42001484371999,1.73703437636402,7.39165600834005,-3.79611502916803,0.000280692826864991,0.0112402663382535
"18771","chr9",88015652,88016052,401,"*",4.04952117443425,0,5.04952117443425,-4.11115362653297,0.000281392081219496,0.0112402663382535
"1845","chr1",238568740,238569140,401,"*",5.25975339958852,0,6.24109374497592,-3.93899715864559,0.000281407850911814,0.0112402663382535
"9233","chr2",53945563,53945963,401,"*",5.15328473333917,0,6.13781977246762,-4.00555250490252,0.000282221958108883,0.0112498720374622
"18618","chr9",68841306,68841706,401,"*",5.18872312543835,0,6.16911535407254,-3.92299507757863,0.000283350682293103,0.0112719545256234
"12827","chr3",188581759,188582159,401,"*",5.12411810625339,0.802037978566884,6.08759612829451,-3.69297115140016,0.000287513757106338,0.0114144125594524
"11852","chr3",45865555,45865955,401,"*",4.52831503334762,0,5.51801803520636,-4.05451541343087,0.000289689927386691,0.0114775734462783
"7339","chr17",13986814,13987214,401,"*",4.14468493329019,0,5.14468493329019,-4.10664228309245,0.000292044853124764,0.0115475477005703
"1391","chr1",186757883,186758283,401,"*",5.19109778494331,0.762781755610073,6.15719925736197,-3.69556832685354,0.000292912278472989,0.0115585424656182
"3546","chr11",87077006,87077406,401,"*",4.6480807390331,0,5.63860672914056,-4.05885171178364,0.000299450323294697,0.0117916237791802
"6577","chr15",86944409,86944809,401,"*",6.3618154687136,1.88439008123623,7.32906440582527,-3.73134468279843,0.000300303012175101,0.0117916237791802
"11732","chr3",31266040,31266440,401,"*",5.8830007956478,1.89555464864738,6.83679031864202,-3.55487341686158,0.00030062267436213,0.0117916237791802
"620","chr1",86137467,86137867,401,"*",5.62910733216781,1.39337313519731,6.59030220072789,-3.63503838468156,0.00030240303005217,0.0118377808889883
"11306","chr22",25534629,25535029,401,"*",4.03294662352088,0,5.03294662352088,-4.08695726710857,0.000303604735684419,0.0118611475622367
"12411","chr3",132622786,132623186,401,"*",5.57406633556304,1.39337313519731,6.53373083599695,-3.61299701441926,0.000308213583899351,0.0119940293209953
"5277","chr13",75425200,75425600,401,"*",5.60807691181021,1.5270099141424,6.56481393315048,-3.60054637898975,0.000308690875726679,0.0119940293209953
"14054","chr5",29082989,29083389,401,"*",5.75905367364082,1.2001257691649,6.72812096047335,-3.7424369096201,0.000308840750923037,0.0119940293209953
"14268","chr5",61666174,61666574,401,"*",6.24393729365784,1.2001257691649,7.22190202249207,-3.86402149275915,0.000312187344176478,0.0120415508073216
"16017","chr6",127403608,127404008,401,"*",5.17695064165317,0.890409896476911,6.13950588532336,-3.65228784279007,0.000312499795211484,0.0120415508073216
"10515","chr2",239222314,239222714,401,"*",7.45866830939259,3.24572457711163,8.41923677939686,-3.63234034501784,0.000312746262437012,0.0120415508073216
"16098","chr6",136040374,136040774,401,"*",7.02855543633525,2.70983793344785,7.99194714341509,-3.66524867008513,0.000313063790501933,0.0120415508073216
"172","chr1",22851521,22851921,401,"*",5.68611255839723,1.36311478923729,6.6496140994916,-3.65621651613079,0.000313134352015807,0.0120415508073216
"3570","chr11",94534188,94534588,401,"*",6.55897525911362,2.09358123382825,7.52594676302681,-3.7066728768702,0.000316093718764451,0.0121315655820125
"5418","chr13",105016238,105016638,401,"*",7.06572312426661,2.8564738176074,8.02618909136323,-3.62861143166248,0.00031878176470388,0.0122108358776807
"17295","chr7",137981606,137982006,401,"*",5.90524861056778,0.923867875637904,6.88223104414839,-3.85478785748889,0.000322292623072063,0.0123212532625522
"17043","chr7",92043567,92043967,401,"*",6.03599993380729,1.61186874204132,7.00200176428948,-3.69673284842211,0.000323748004344481,0.0123528129595408
"12661","chr3",171320688,171321088,401,"*",5.99474126502761,0.938054903620972,6.97290325446248,-3.84651158242492,0.000324721825893923,0.0123585758047501
"14757","chr5",139946016,139946416,401,"*",5.76063007522089,1.2001257691649,6.72973150744544,-3.73296484285325,0.00032559954910671,0.0123585758047501
"15968","chr6",116495389,116495789,401,"*",4.59698117733258,0,5.58879971767201,-4.02962288972798,0.000325789500869662,0.0123585758047501
"14905","chr5",153652339,153652739,401,"*",7.28881181386467,3.22233608883864,8.24510232816455,-3.57233226574066,0.000328765807727636,0.0124427302792515
"6845","chr16",23968153,23968553,401,"*",4.78591778855728,0,5.76593686196767,-3.90444548051606,0.00032927682107544,0.0124427302792515
"8376","chr18",76409037,76409437,401,"*",5.17848264020937,0.808410634476158,6.14317034263233,-3.65998903627329,0.000331639857411237,0.0125079247760561
"2675","chr10",89992541,89992941,401,"*",6.10649929767481,1.30062498300568,7.0804771549376,-3.78268413476917,0.000332331406739628,0.0125099492302833
"4629","chr12",95088336,95088736,401,"*",7.36244843334188,2.86881920480891,8.33006729688854,-3.70776537155918,0.00033412412749881,0.0125533379090166
"19485","chrX",84656128,84656528,401,"*",4.12026850655188,0,5.12026850655188,-4.0617784114455,0.000335795884411894,0.0125920246368758
"1482","chr1",203038130,203038530,401,"*",5.98932623520599,1.13069998156337,6.96424657199241,-3.78910582003442,0.000342174203158351,0.0127897900263913
"6285","chr15",56812278,56812678,401,"*",5.31583434276743,0.601939780750542,6.28808253676668,-3.78260995826539,0.000342374044659158,0.0127897900263913
"13000","chr4",8079063,8079463,401,"*",4.03974578373766,0,5.03974578373766,-4.04754445640576,0.000345802176445922,0.012893293316459
"12669","chr3",171834165,171834565,401,"*",6.26134216023495,2.5559440246294,7.20495661453899,-3.43429675040409,0.000346469933934512,0.0128936780727204
"11799","chr3",41352444,41352844,401,"*",5.59190050391267,1.26767801765987,6.55543341048201,-3.64232831458317,0.000349178880259276,0.0129698791659942
"11856","chr3",46045479,46045879,401,"*",4.58161100925034,0,5.57168874910957,-4.00747842512705,0.000349918257271352,0.012972772895285
